id	java_package	java_paths	source_root	files	loc	crate	wave	cycle	needs_split	deps	status	attempts	notes
bukkit.block	org.bukkit.block	paper-api:org/bukkit/block/Banner.java,paper-api:org/bukkit/block/Barrel.java,paper-api:org/bukkit/block/Beacon.java,paper-api:org/bukkit/block/Bed.java,paper-api:org/bukkit/block/Beehive.java,paper-api:org/bukkit/block/Bell.java,paper-api:org/bukkit/block/Biome.java,paper-api:org/bukkit/block/BlastFurnace.java,paper-api:org/bukkit/block/Block.java,paper-api:org/bukkit/block/BlockFace.java,paper-api:org/bukkit/block/BlockState.java,paper-api:org/bukkit/block/BlockSupport.java,paper-api:org/bukkit/block/BlockType.java,paper-api:org/bukkit/block/BrewingStand.java,paper-api:org/bukkit/block/BrushableBlock.java,paper-api:org/bukkit/block/CalibratedSculkSensor.java,paper-api:org/bukkit/block/Campfire.java,paper-api:org/bukkit/block/Chest.java,paper-api:org/bukkit/block/ChiseledBookshelf.java,paper-api:org/bukkit/block/CommandBlock.java,paper-api:org/bukkit/block/Comparator.java,paper-api:org/bukkit/block/Conduit.java,paper-api:org/bukkit/block/Container.java,paper-api:org/bukkit/block/CopperGolemStatue.java,paper-api:org/bukkit/block/Crafter.java,paper-api:org/bukkit/block/CreakingHeart.java,paper-api:org/bukkit/block/CreatureSpawner.java,paper-api:org/bukkit/block/DaylightDetector.java,paper-api:org/bukkit/block/DecoratedPot.java,paper-api:org/bukkit/block/Dispenser.java,paper-api:org/bukkit/block/DoubleChest.java,paper-api:org/bukkit/block/Dropper.java,paper-api:org/bukkit/block/EnchantingTable.java,paper-api:org/bukkit/block/EndGateway.java,paper-api:org/bukkit/block/EnderChest.java,paper-api:org/bukkit/block/EntityBlockStorage.java,paper-api:org/bukkit/block/Furnace.java,paper-api:org/bukkit/block/HangingSign.java,paper-api:org/bukkit/block/Hopper.java,paper-api:org/bukkit/block/Jigsaw.java,paper-api:org/bukkit/block/Jukebox.java,paper-api:org/bukkit/block/Lectern.java,paper-api:org/bukkit/block/Lidded.java,paper-api:org/bukkit/block/Lockable.java,paper-api:org/bukkit/block/Orientation.java,paper-api:org/bukkit/block/PistonMoveReaction.java,paper-api:org/bukkit/block/PotentSulfur.java,paper-api:org/bukkit/block/SculkCatalyst.java,paper-api:org/bukkit/block/SculkSensor.java,paper-api:org/bukkit/block/SculkShrieker.java,paper-api:org/bukkit/block/Shelf.java,paper-api:org/bukkit/block/ShulkerBox.java,paper-api:org/bukkit/block/Sign.java,paper-api:org/bukkit/block/Skull.java,paper-api:org/bukkit/block/Smoker.java,paper-api:org/bukkit/block/Structure.java,paper-api:org/bukkit/block/SuspiciousSand.java,paper-api:org/bukkit/block/TestBlock.java,paper-api:org/bukkit/block/TestInstanceBlock.java,paper-api:org/bukkit/block/TileState.java,paper-api:org/bukkit/block/TrialSpawner.java,paper-api:org/bukkit/block/Vault.java,paper-api:org/bukkit/block/package-info.java	paper-api	63	7527	rivet-api	3	27	yes	com.destroystokyo.paper.loottable,io.papermc.paper,io.papermc.paper.block,io.papermc.paper.datacomponent.item,io.papermc.paper.registry,org.bukkit,org.bukkit.block.banner,org.bukkit.block.data,org.bukkit.block.data.type,org.bukkit.block.sign,org.bukkit.block.structure,org.bukkit.entity,org.bukkit.event.block,org.bukkit.event.entity,org.bukkit.inventory,org.bukkit.loot,org.bukkit.material,org.bukkit.metadata,org.bukkit.persistence,org.bukkit.potion,org.bukkit.profile,org.bukkit.projectiles,org.bukkit.spawner,org.bukkit.util	pending	0	
bukkit.block.banner	org.bukkit.block.banner	paper-api:org/bukkit/block/banner/Pattern.java,paper-api:org/bukkit/block/banner/PatternType.java,paper-api:org/bukkit/block/banner/package-info.java	paper-api	3	310	rivet-api	3	27		io.papermc.paper.registry,org.bukkit,org.bukkit.configuration.serialization,org.bukkit.util	pending	0	
bukkit.block.data	org.bukkit.block.data	paper-api:org/bukkit/block/data/Ageable.java,paper-api:org/bukkit/block/data/AnaloguePowerable.java,paper-api:org/bukkit/block/data/Attachable.java,paper-api:org/bukkit/block/data/Bisected.java,paper-api:org/bukkit/block/data/BlockData.java,paper-api:org/bukkit/block/data/Brushable.java,paper-api:org/bukkit/block/data/Directional.java,paper-api:org/bukkit/block/data/FaceAttachable.java,paper-api:org/bukkit/block/data/Hangable.java,paper-api:org/bukkit/block/data/Hatchable.java,paper-api:org/bukkit/block/data/Levelled.java,paper-api:org/bukkit/block/data/Lightable.java,paper-api:org/bukkit/block/data/MultipleFacing.java,paper-api:org/bukkit/block/data/Openable.java,paper-api:org/bukkit/block/data/Orientable.java,paper-api:org/bukkit/block/data/Powerable.java,paper-api:org/bukkit/block/data/Rail.java,paper-api:org/bukkit/block/data/Rotatable.java,paper-api:org/bukkit/block/data/Segmentable.java,paper-api:org/bukkit/block/data/SideChaining.java,paper-api:org/bukkit/block/data/Snowable.java,paper-api:org/bukkit/block/data/Waterlogged.java,paper-api:org/bukkit/block/data/package-info.java	paper-api	23	1041	rivet-api	3	27	yes	org.bukkit,org.bukkit.block,org.bukkit.block.structure,org.bukkit.inventory	pending	0	
bukkit.block.data.type	org.bukkit.block.data.type	paper-api:org/bukkit/block/data/type/AmethystCluster.java,paper-api:org/bukkit/block/data/type/Bamboo.java,paper-api:org/bukkit/block/data/type/Barrel.java,paper-api:org/bukkit/block/data/type/Bed.java,paper-api:org/bukkit/block/data/type/Beehive.java,paper-api:org/bukkit/block/data/type/Bell.java,paper-api:org/bukkit/block/data/type/BigDripleaf.java,paper-api:org/bukkit/block/data/type/BrewingStand.java,paper-api:org/bukkit/block/data/type/BubbleColumn.java,paper-api:org/bukkit/block/data/type/Cake.java,paper-api:org/bukkit/block/data/type/CalibratedSculkSensor.java,paper-api:org/bukkit/block/data/type/Campfire.java,paper-api:org/bukkit/block/data/type/Candle.java,paper-api:org/bukkit/block/data/type/CaveVines.java,paper-api:org/bukkit/block/data/type/CaveVinesPlant.java,paper-api:org/bukkit/block/data/type/Chain.java,paper-api:org/bukkit/block/data/type/Chest.java,paper-api:org/bukkit/block/data/type/ChiseledBookshelf.java,paper-api:org/bukkit/block/data/type/Cocoa.java,paper-api:org/bukkit/block/data/type/CommandBlock.java,paper-api:org/bukkit/block/data/type/Comparator.java,paper-api:org/bukkit/block/data/type/CopperBulb.java,paper-api:org/bukkit/block/data/type/CopperGolemStatue.java,paper-api:org/bukkit/block/data/type/CoralWallFan.java,paper-api:org/bukkit/block/data/type/Crafter.java,paper-api:org/bukkit/block/data/type/CreakingHeart.java,paper-api:org/bukkit/block/data/type/DaylightDetector.java,paper-api:org/bukkit/block/data/type/DecoratedPot.java,paper-api:org/bukkit/block/data/type/Dispenser.java,paper-api:org/bukkit/block/data/type/Door.java,paper-api:org/bukkit/block/data/type/DriedGhast.java,paper-api:org/bukkit/block/data/type/Dripleaf.java,paper-api:org/bukkit/block/data/type/EndPortalFrame.java,paper-api:org/bukkit/block/data/type/EnderChest.java,paper-api:org/bukkit/block/data/type/Farmland.java,paper-api:org/bukkit/block/data/type/Fence.java,paper-api:org/bukkit/block/data/type/Fire.java,paper-api:org/bukkit/block/data/type/FlowerBed.java,paper-api:org/bukkit/block/data/type/Furnace.java,paper-api:org/bukkit/block/data/type/Gate.java,paper-api:org/bukkit/block/data/type/GlassPane.java,paper-api:org/bukkit/block/data/type/GlowLichen.java,paper-api:org/bukkit/block/data/type/Grindstone.java,paper-api:org/bukkit/block/data/type/HangingMoss.java,paper-api:org/bukkit/block/data/type/HangingSign.java,paper-api:org/bukkit/block/data/type/Hopper.java,paper-api:org/bukkit/block/data/type/Jigsaw.java,paper-api:org/bukkit/block/data/type/Jukebox.java,paper-api:org/bukkit/block/data/type/Ladder.java,paper-api:org/bukkit/block/data/type/Lantern.java,paper-api:org/bukkit/block/data/type/LeafLitter.java,paper-api:org/bukkit/block/data/type/Leaves.java,paper-api:org/bukkit/block/data/type/Lectern.java,paper-api:org/bukkit/block/data/type/Light.java,paper-api:org/bukkit/block/data/type/LightningRod.java,paper-api:org/bukkit/block/data/type/MangrovePropagule.java,paper-api:org/bukkit/block/data/type/MossyCarpet.java,paper-api:org/bukkit/block/data/type/NoteBlock.java,paper-api:org/bukkit/block/data/type/Observer.java,paper-api:org/bukkit/block/data/type/PinkPetals.java,paper-api:org/bukkit/block/data/type/Piston.java,paper-api:org/bukkit/block/data/type/PistonHead.java,paper-api:org/bukkit/block/data/type/PitcherCrop.java,paper-api:org/bukkit/block/data/type/PointedDripstone.java,paper-api:org/bukkit/block/data/type/PotentSulfur.java,paper-api:org/bukkit/block/data/type/RedstoneRail.java,paper-api:org/bukkit/block/data/type/RedstoneWallTorch.java,paper-api:org/bukkit/block/data/type/RedstoneWire.java,paper-api:org/bukkit/block/data/type/Repeater.java,paper-api:org/bukkit/block/data/type/ResinClump.java,paper-api:org/bukkit/block/data/type/RespawnAnchor.java,paper-api:org/bukkit/block/data/type/Sapling.java,paper-api:org/bukkit/block/data/type/Scaffolding.java,paper-api:org/bukkit/block/data/type/SculkCatalyst.java,paper-api:org/bukkit/block/data/type/SculkSensor.java,paper-api:org/bukkit/block/data/type/SculkShrieker.java,paper-api:org/bukkit/block/data/type/SculkVein.java,paper-api:org/bukkit/block/data/type/SeaPickle.java,paper-api:org/bukkit/block/data/type/Shelf.java,paper-api:org/bukkit/block/data/type/Sign.java,paper-api:org/bukkit/block/data/type/Skull.java,paper-api:org/bukkit/block/data/type/Slab.java,paper-api:org/bukkit/block/data/type/SmallDripleaf.java,paper-api:org/bukkit/block/data/type/Snow.java,paper-api:org/bukkit/block/data/type/Speleothem.java,paper-api:org/bukkit/block/data/type/Stairs.java,paper-api:org/bukkit/block/data/type/StructureBlock.java,paper-api:org/bukkit/block/data/type/Switch.java,paper-api:org/bukkit/block/data/type/TNT.java,paper-api:org/bukkit/block/data/type/TechnicalPiston.java,paper-api:org/bukkit/block/data/type/TestBlock.java,paper-api:org/bukkit/block/data/type/TrapDoor.java,paper-api:org/bukkit/block/data/type/TrialSpawner.java,paper-api:org/bukkit/block/data/type/Tripwire.java,paper-api:org/bukkit/block/data/type/TripwireHook.java,paper-api:org/bukkit/block/data/type/TurtleEgg.java,paper-api:org/bukkit/block/data/type/Vault.java,paper-api:org/bukkit/block/data/type/Wall.java,paper-api:org/bukkit/block/data/type/WallHangingSign.java,paper-api:org/bukkit/block/data/type/WallSign.java,paper-api:org/bukkit/block/data/type/WallSkull.java,paper-api:org/bukkit/block/data/type/package-info.java	paper-api	102	2830	rivet-api	3	27	yes	org.bukkit,org.bukkit.block,org.bukkit.block.data	pending	0	
bukkit.block.sign	org.bukkit.block.sign	paper-api:org/bukkit/block/sign/Side.java,paper-api:org/bukkit/block/sign/SignSide.java,paper-api:org/bukkit/block/sign/package-info.java	paper-api	3	109	rivet-api	3	27		org.bukkit.material	pending	0	
bukkit.block.spawner	org.bukkit.block.spawner	paper-api:org/bukkit/block/spawner/SpawnRule.java,paper-api:org/bukkit/block/spawner/SpawnerEntry.java,paper-api:org/bukkit/block/spawner/package-info.java	paper-api	3	389	rivet-api	3	27		org.bukkit.configuration.serialization,org.bukkit.entity,org.bukkit.inventory,org.bukkit.loot	pending	0	
bukkit.boss	org.bukkit.boss	paper-api:org/bukkit/boss/BarColor.java,paper-api:org/bukkit/boss/BarFlag.java,paper-api:org/bukkit/boss/BarStyle.java,paper-api:org/bukkit/boss/BossBar.java,paper-api:org/bukkit/boss/DragonBattle.java,paper-api:org/bukkit/boss/KeyedBossBar.java,paper-api:org/bukkit/boss/package-info.java	paper-api	7	403	rivet-api	3	27		org.bukkit,org.bukkit.entity	pending	0	
bukkit.command	org.bukkit.command	paper-api:org/bukkit/command/BlockCommandSender.java,paper-api:org/bukkit/command/BufferedCommandSender.java,paper-api:org/bukkit/command/Command.java,paper-api:org/bukkit/command/CommandException.java,paper-api:org/bukkit/command/CommandExecutor.java,paper-api:org/bukkit/command/CommandMap.java,paper-api:org/bukkit/command/CommandSender.java,paper-api:org/bukkit/command/ConsoleCommandSender.java,paper-api:org/bukkit/command/FormattedCommandAlias.java,paper-api:org/bukkit/command/MessageCommandSender.java,paper-api:org/bukkit/command/MultipleCommandAlias.java,paper-api:org/bukkit/command/PluginCommand.java,paper-api:org/bukkit/command/PluginCommandYamlParser.java,paper-api:org/bukkit/command/PluginIdentifiableCommand.java,paper-api:org/bukkit/command/ProxiedCommandSender.java,paper-api:org/bukkit/command/RemoteConsoleCommandSender.java,paper-api:org/bukkit/command/SimpleCommandMap.java,paper-api:org/bukkit/command/TabCompleter.java,paper-api:org/bukkit/command/TabExecutor.java,paper-api:org/bukkit/command/package-info.java	paper-api	20	1961	rivet-api	3	27	yes	org.bukkit,org.bukkit.block,org.bukkit.command.defaults,org.bukkit.conversations,org.bukkit.entity,org.bukkit.entity.minecart,org.bukkit.permissions,org.bukkit.plugin,org.bukkit.util	pending	0	
bukkit.command.defaults	org.bukkit.command.defaults	paper-api:org/bukkit/command/defaults/BukkitCommand.java,paper-api:org/bukkit/command/defaults/HelpCommand.java,paper-api:org/bukkit/command/defaults/PluginsCommand.java,paper-api:org/bukkit/command/defaults/ReloadCommand.java,paper-api:org/bukkit/command/defaults/VersionCommand.java,paper-api:org/bukkit/command/defaults/package-info.java	paper-api	6	691	rivet-api	3	27		com.destroystokyo.paper.util,io.papermc.paper,org.bukkit,org.bukkit.command,org.bukkit.help,org.bukkit.plugin,org.bukkit.util	pending	0	
bukkit.configuration	org.bukkit.configuration	paper-api:org/bukkit/configuration/Configuration.java,paper-api:org/bukkit/configuration/ConfigurationOptions.java,paper-api:org/bukkit/configuration/ConfigurationSection.java,paper-api:org/bukkit/configuration/InvalidConfigurationException.java,paper-api:org/bukkit/configuration/MemoryConfiguration.java,paper-api:org/bukkit/configuration/MemoryConfigurationOptions.java,paper-api:org/bukkit/configuration/MemorySection.java,paper-api:org/bukkit/configuration/SectionPathData.java,paper-api:org/bukkit/configuration/package-info.java	paper-api	9	2640	rivet-api	3	27		org.bukkit,org.bukkit.configuration.serialization,org.bukkit.inventory,org.bukkit.util	pending	0	
bukkit.configuration.file	org.bukkit.configuration.file	paper-api:org/bukkit/configuration/file/FileConfiguration.java,paper-api:org/bukkit/configuration/file/FileConfigurationOptions.java,paper-api:org/bukkit/configuration/file/YamlConfiguration.java,paper-api:org/bukkit/configuration/file/YamlConfigurationOptions.java,paper-api:org/bukkit/configuration/file/YamlConstructor.java,paper-api:org/bukkit/configuration/file/YamlRepresenter.java,paper-api:org/bukkit/configuration/file/package-info.java	paper-api	7	1064	rivet-api	3	27		org.bukkit,org.bukkit.configuration,org.bukkit.configuration.serialization	pending	0	
bukkit.configuration.serialization	org.bukkit.configuration.serialization	paper-api:org/bukkit/configuration/serialization/ConfigurationSerializable.java,paper-api:org/bukkit/configuration/serialization/ConfigurationSerialization.java,paper-api:org/bukkit/configuration/serialization/DelegateDeserialization.java,paper-api:org/bukkit/configuration/serialization/SerializableAs.java,paper-api:org/bukkit/configuration/serialization/package-info.java	paper-api	5	410	rivet-api	3	27		org.bukkit,org.bukkit.attribute,org.bukkit.block.banner,org.bukkit.block.spawner,org.bukkit.configuration,org.bukkit.inventory,org.bukkit.potion,org.bukkit.util	pending	0	
bukkit.conversations	org.bukkit.conversations	paper-api:org/bukkit/conversations/BooleanPrompt.java,paper-api:org/bukkit/conversations/Conversable.java,paper-api:org/bukkit/conversations/Conversation.java,paper-api:org/bukkit/conversations/ConversationAbandonedEvent.java,paper-api:org/bukkit/conversations/ConversationAbandonedListener.java,paper-api:org/bukkit/conversations/ConversationCanceller.java,paper-api:org/bukkit/conversations/ConversationContext.java,paper-api:org/bukkit/conversations/ConversationFactory.java,paper-api:org/bukkit/conversations/ConversationPrefix.java,paper-api:org/bukkit/conversations/ExactMatchConversationCanceller.java,paper-api:org/bukkit/conversations/FixedSetPrompt.java,paper-api:org/bukkit/conversations/InactivityConversationCanceller.java,paper-api:org/bukkit/conversations/ManuallyAbandonedConversationCanceller.java,paper-api:org/bukkit/conversations/MessagePrompt.java,paper-api:org/bukkit/conversations/NullConversationPrefix.java,paper-api:org/bukkit/conversations/NumericPrompt.java,paper-api:org/bukkit/conversations/PlayerNamePrompt.java,paper-api:org/bukkit/conversations/PluginNameConversationPrefix.java,paper-api:org/bukkit/conversations/Prompt.java,paper-api:org/bukkit/conversations/RegexPrompt.java,paper-api:org/bukkit/conversations/StringPrompt.java,paper-api:org/bukkit/conversations/ValidatingPrompt.java,paper-api:org/bukkit/conversations/package-info.java	paper-api	23	1634	rivet-api	3	27	yes	org.bukkit,org.bukkit.entity,org.bukkit.plugin	pending	0	
bukkit.craftbukkit	org.bukkit.craftbukkit	paper-server:org/bukkit/craftbukkit/CraftArt.java,paper-server:org/bukkit/craftbukkit/CraftChunk.java,paper-server:org/bukkit/craftbukkit/CraftChunkSnapshot.java,paper-server:org/bukkit/craftbukkit/CraftCrashReport.java,paper-server:org/bukkit/craftbukkit/CraftEffect.java,paper-server:org/bukkit/craftbukkit/CraftEquipmentSlot.java,paper-server:org/bukkit/craftbukkit/CraftExplosionResult.java,paper-server:org/bukkit/craftbukkit/CraftFluid.java,paper-server:org/bukkit/craftbukkit/CraftFluidCollisionMode.java,paper-server:org/bukkit/craftbukkit/CraftGameEvent.java,paper-server:org/bukkit/craftbukkit/CraftGameRule.java,paper-server:org/bukkit/craftbukkit/CraftHeightMap.java,paper-server:org/bukkit/craftbukkit/CraftInput.java,paper-server:org/bukkit/craftbukkit/CraftInventoryArmoredSaddledMount.java,paper-server:org/bukkit/craftbukkit/CraftJukeboxSong.java,paper-server:org/bukkit/craftbukkit/CraftLootTable.java,paper-server:org/bukkit/craftbukkit/CraftMusicInstrument.java,paper-server:org/bukkit/craftbukkit/CraftOfflinePlayer.java,paper-server:org/bukkit/craftbukkit/CraftParticle.java,paper-server:org/bukkit/craftbukkit/CraftRaid.java,paper-server:org/bukkit/craftbukkit/CraftRegionAccessor.java,paper-server:org/bukkit/craftbukkit/CraftRegistry.java,paper-server:org/bukkit/craftbukkit/CraftServer.java,paper-server:org/bukkit/craftbukkit/CraftServerLinks.java,paper-server:org/bukkit/craftbukkit/CraftServerTickManager.java,paper-server:org/bukkit/craftbukkit/CraftSound.java,paper-server:org/bukkit/craftbukkit/CraftSoundGroup.java,paper-server:org/bukkit/craftbukkit/CraftStatistic.java,paper-server:org/bukkit/craftbukkit/CraftWorld.java,paper-server:org/bukkit/craftbukkit/CraftWorldBorder.java,paper-server:org/bukkit/craftbukkit/Main.java,paper-server:org/bukkit/craftbukkit/Overridden.java	paper-server	32	9498	rivet-server	3	27	yes	com.mojang.brigadier,com.mojang.brigadier.exceptions,com.mojang.datafixers.util,com.mojang.serialization,io.papermc.paper,io.papermc.paper.adventure,io.papermc.paper.configuration,io.papermc.paper.datacomponent,io.papermc.paper.entity.poi,io.papermc.paper.raytracing,io.papermc.paper.registry,io.papermc.paper.registry.entry,io.papermc.paper.registry.set,io.papermc.paper.registry.tag,io.papermc.paper.util,io.papermc.paper.world,io.papermc.paper.world.flag,io.papermc.paper.world.migration,net.minecraft,net.minecraft.advancements,net.minecraft.commands,net.minecraft.commands.arguments,net.minecraft.core,net.minecraft.core.particles,net.minecraft.core.registries,net.minecraft.data.worldgen.features,net.minecraft.nbt,net.minecraft.network.chat.contents,net.minecraft.network.protocol.game,net.minecraft.resources,net.minecraft.server,net.minecraft.server.bossevents,net.minecraft.server.commands,net.minecraft.server.dedicated,net.minecraft.server.level,net.minecraft.server.players,net.minecraft.sounds,net.minecraft.stats,net.minecraft.tags,net.minecraft.util,net.minecraft.util.context,net.minecraft.util.datafix,net.minecraft.world,net.minecraft.world.attribute,net.minecraft.world.damagesource,net.minecraft.world.entity,net.minecraft.world.entity.ai.village,net.minecraft.world.entity.ai.village.poi,net.minecraft.world.entity.decoration.painting,net.minecraft.world.entity.item,net.minecraft.world.entity.npc,net.minecraft.world.entity.npc.wanderingtrader,net.minecraft.world.entity.player,net.minecraft.world.entity.raid,net.minecraft.world.inventory,net.minecraft.world.item,net.minecraft.world.item.crafting,net.minecraft.world.level,net.minecraft.world.level.biome,net.minecraft.world.level.block,net.minecraft.world.level.block.state,net.minecraft.world.level.chunk,net.minecraft.world.level.chunk.status,net.minecraft.world.level.dimension,net.minecraft.world.level.gameevent,net.minecraft.world.level.gamerules,net.minecraft.world.level.levelgen,net.minecraft.world.level.levelgen.feature,net.minecraft.world.level.levelgen.flat,net.minecraft.world.level.levelgen.structure,net.minecraft.world.level.lighting,net.minecraft.world.level.material,net.minecraft.world.level.saveddata.maps,net.minecraft.world.level.storage,net.minecraft.world.level.storage.loot,net.minecraft.world.level.storage.loot.parameters,net.minecraft.world.phys,net.minecraft.world.phys.shapes,org.bukkit,org.bukkit.ban,org.bukkit.block,org.bukkit.block.data,org.bukkit.boss,org.bukkit.command,org.bukkit.configuration,org.bukkit.configuration.file,org.bukkit.configuration.serialization,org.bukkit.craftbukkit.ban,org.bukkit.craftbukkit.block,org.bukkit.craftbukkit.block.data,org.bukkit.craftbukkit.boss,org.bukkit.craftbukkit.command,org.bukkit.craftbukkit.entity,org.bukkit.craftbukkit.event,org.bukkit.craftbukkit.generator,org.bukkit.craftbukkit.generator.structure,org.bukkit.craftbukkit.help,org.bukkit.craftbukkit.inventory,org.bukkit.craftbukkit.inventory.util,org.bukkit.craftbukkit.legacy,org.bukkit.craftbukkit.map,org.bukkit.craftbukkit.metadata,org.bukkit.craftbukkit.packs,org.bukkit.craftbukkit.profile,org.bukkit.craftbukkit.scheduler,org.bukkit.craftbukkit.scoreboard,org.bukkit.craftbukkit.structure,org.bukkit.craftbukkit.tag,org.bukkit.craftbukkit.util,org.bukkit.craftbukkit.util.permissions,org.bukkit.entity,org.bukkit.entity.minecart,org.bukkit.event.entity,org.bukkit.event.inventory,org.bukkit.event.server,org.bukkit.event.weather,org.bukkit.event.world,org.bukkit.generator,org.bukkit.generator.structure,org.bukkit.help,org.bukkit.inventory,org.bukkit.loot,org.bukkit.map,org.bukkit.material,org.bukkit.metadata,org.bukkit.packs,org.bukkit.permissions,org.bukkit.persistence,org.bukkit.plugin,org.bukkit.plugin.messaging,org.bukkit.potion,org.bukkit.profile,org.bukkit.scheduler,org.bukkit.scoreboard,org.bukkit.structure,org.bukkit.util,org.bukkit.util.permissions	pending	0	
